Date;Item;SKU_Category;Concatenate_ID;Sales_Percent;Sales_Amount;Cost;Gross_Profit;Commission_Cost;Retail_Net_Earnings;Profit_Ratio;Net_Earnings;Cost_to_Profit_Ratio;Cost_Ratio;Profit_Contribution_Ratio;Company;Category;Agent
17/10/2022;Tmobile 3 Month 12 GB;WIRLSVS;SA-202281369-WIRLSVS;0.0017;104;58;46;18;28;0.4423;28;1.2609;0.5577;0.0012;TMobile;Wireless Service;STKANSON
17/10/2022;LycaMobile 4 Month 3 GB;WIRLSVS;SA-202281370-WIRLSVS;0.0016;100;75;25;10;15;0.246;15;3.065;0.754;0.0007;LycaMobile;Wireless Service;STKEVON
17/10/2022;LycaMobile 1 Month 2 GB;WIRLSVS;SA-202281371-WIRLSVS;0.0003;21;19;2;1;1;0.1133;1;7.8235;0.8867;0.0001;LycaMobile;Wireless Service;STKEVON
17/10/2022;11 Pro Max Screen Repair ;DVRP;SA-202281372-DVRP;0.0016;100;60;40;16;24;0.4;24;1.5;0.6;0.0011;InCell ;Device Repair;STKYOSEF
17/10/2022;SimpleMobile 1 Month 5 GB;WIRLSVS;SA-202281373-WIRLSVS;0.0005;32;27;5;2;3;0.1422;3;6.033;0.8578;0.0001;SimpleMobile;Wireless Service;STKEVON
17/10/2022;Phone Holder   ;TXTA;SA-202281374-TXTA;0.0003;16;12;4;2;2;0.25;2;3;0.75;0.0001;Castify;Tech Accessories;STKYOSEF
17/10/2022;LycaMobile 1 Month 2 GB;WIRLSVS;SA-202281375-WIRLSVS;0.0003;21;19;2;1;1;0.1133;1;7.8235;0.8867;0.0001;LycaMobile;Wireless Service;STKANSON
17/10/2022;UltraMobile 6 Month 250 MB;WIRLSVS;SA-202281376-WIRLSVS;0.0013;79;67;12;5;7;0.157;7;5.371;0.843;0.0003;UltraMobile;Wireless Service;STKYOSEF
17/10/2022;File Transfer Service Fee;SFSV;SA-202281377-SFSV;0.0003;20;0;20;8;12;1;12;0;0;0.0005;EY Cell;Software Service;STKANSON
17/10/2022;UltraMobile 4 Month Flex;WIRLSVS;SA-202281378-WIRLSVS;0.0009;55;46;9;4;5;0.1591;5;5.2857;0.8409;0.0002;UltraMobile;Wireless Service;STKANSON
17/10/2022;H20 4 Month 2 GB;WIRLSVS;SA-202281379-WIRLSVS;0.0016;100;40;60;24;36;0.6;36;0.6667;0.4;0.0016;H20;Wireless Service;STKANSON
17/10/2022;H20  1 month 2 GB;WIRLSVS;SA-202281380-WIRLSVS;0.0004;22;19;3;1;2;0.1455;2;5.875;0.8545;0.0001;H20;Wireless Service;STKYOSEF
17/10/2022;Huawei Battery Replacement;DVRP;SA-202281381-DVRP;0.0008;50;15;35;14;21;0.7;21;0.4286;0.3;0.0009;InCell ;Device Repair;STKANSON
17/10/2022;LycaMobile Data Package 5 GB;WIRLSVS;SA-202281382-WIRLSVS;0.0002;12;10;2;1;1;0.1667;1;5;0.8333;0.0001;LycaMobile;Wireless Service;STKANSON
17/10/2022;iPhone X Phone Case;TXTA;SA-202281383-TXTA;0.0001;6;2;4;2;2;0.6667;2;0.5;0.3333;0.0001;Castify;Tech Accessories;STKEVON
17/10/2022;Huawei Mate 9 Repair;DVRP;SA-202281384-DVRP;0.001;65;45;20;8;12;0.3077;12;2.25;0.6923;0.0005;Huawei;Device Repair;STKYOSEF
17/10/2022;iPhone 11 Charging Port Repair;DVRP;SA-202281385-DVRP;0.001;60;10;50;20;30;0.8333;30;0.2;0.1667;0.0013;Apple;Device Repair;STKEVON
17/10/2022;Airpod 2 ;TXTA;SA-202281386-TXTA;0.0022;135;120;15;6;9;0.1111;9;8;0.8889;0.0004;Apple;Tech Accessories;STKEVON
17/10/2022;Sandisk Micro Storage Card;TXTA;SA-202281387-TXTA;0.0006;35;22;13;5;8;0.3714;8;1.6923;0.6286;0.0003;Castify;Tech Accessories;STKYOSEF
17/10/2022;UltraMobile 3 Month 3GB;WIRLSVS;SA-202281388-WIRLSVS;0.0012;76;67;9;4;6;0.1237;6;7.0851;0.8763;0.0003;UltraMobile;Wireless Service;STKEVON
17/10/2022;UltraMobile 3 Month 6GB;WIRLSVS;SA-202281389-WIRLSVS;0.0015;95;83;12;5;7;0.1237;7;7.0851;0.8763;0.0003;UltraMobile;Wireless Service;STKANSON
17/10/2022;iPhone 8 64 GB;RFBPHN;SA-202281390-RFBPHN;0.0024;150;105;45;18;27;0.3;27;2.3333;0.7;0.0012;Apple;Refurbished Phone or Device;STKANSON
17/10/2022;UltraMobile 6 month 250 MB;WIRLSVS;SA-202281391-WIRLSVS;0.0029;179;84;95;38;57;0.5307;57;0.8842;0.4693;0.0025;UltraMobile;Wireless Service;STKANSON
17/10/2022;SimpleMobile 3 Month 5 GB;WIRLSVS;SA-202281392-WIRLSVS;0.0017;104;92;13;5;8;0.1202;8;7.32;0.8798;0.0003;SimpleMobile;Wireless Service;STKANSON
18/10/2022;iPad Battery Replacement;DVRP;SA-202281393-DVRP;0.0011;70;20;50;20;30;0.7143;30;0.4;0.2857;0.0013;Apple;Device Repair;STKYOSEF
18/10/2022;UltraMobile 3 Month 6 GB;WIRLSVS;SA-202281394-WIRLSVS;0.0015;95;80;15;6;9;0.1529;9;5.5404;0.8471;0.0004;UltraMobile;Wireless Service;STKANSON
18/10/2022;UltraMobile 3 Month 2 GB;WIRLSVS;SA-202281395-WIRLSVS;0.0009;56;47;9;4;5;0.1576;5;5.3456;0.8424;0.0002;UltraMobile;Wireless Service;STKANSON
18/10/2022;Type C Earpod;TXTA;SA-202281396-TXTA;0.0004;23;10;13;5;8;0.5652;8;0.7692;0.4348;0.0003;Temu;Tech Accessories;STKEVON
18/10/2022;Type C Charger;TXTA;SA-202281397-TXTA;0.0004;24;21;3;1;2;0.125;2;7;0.875;0.0001;Apple;Tech Accessories;STKYOSEF
18/10/2022;One Plus Phone Case;TXTA;SA-202281398-TXTA;0.0002;10;2;8;3;5;0.8;5;0.25;0.2;0.0002;Castify;Tech Accessories;STKEVON
18/10/2022;Phone Case and Protective Glass;TXTA;SA-202281399-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Castify;Tech Accessories;STKEVON
18/10/2022;Black Phone Case and Protective Glass;TXTA;SA-202281400-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Castify;Tech Accessories;STKYOSEF
18/10/2022;LycaMobile  1 Month 15 GB;WIRLSVS;SA-202281401-WIRLSVS;0.0006;40;32;8;3;5;0.2098;5;3.7676;0.7903;0.0002;LycaMobile;Wireless Service;STKEVON
18/10/2022;UltraMobile  3 Month  2 GB ;WIRLSVS;SA-202281402-WIRLSVS;0.0009;55;47;8;3;5;0.1423;5;6.0288;0.8577;0.0002;UltraMobile;Wireless Service;STKANSON
18/10/2022;Black Phone Case;TXTA;SA-202281403-TXTA;0.0001;5;2;3;1;2;0.6;2;0.6667;0.4;0.0001;Castify;Tech Accessories;STKANSON
18/10/2022;14 Pro Max Phone Case;TXTA;SA-202281404-TXTA;0.0002;15;4;11;5;7;0.75;7;0.3333;0.25;0.0003;Temu;Tech Accessories;STKEVON
18/10/2022;7 Plus Phone Case;TXTA;SA-202281405-TXTA;0.0002;15;3;12;5;7;0.8;7;0.25;0.2;0.0003;Temu;Tech Accessories;STKEVON
18/10/2022;UltraMobile Flex 4 Month;WIRLSVS;SA-202281406-WIRLSVS;0.0009;55;47;8;3;5;0.1455;5;5.8969;0.8577;0.0002;UltraMobile;Wireless Service;STKYOSEF
18/10/2022;iphone 8 64 GB;DVRP;SA-202281407-DVRP;0.0029;180;105;75;30;45;0.4167;45;1.4;0.5833;0.002;Apple;Device Repair;STKANSON
18/10/2022;iphone 8 64 GB;DVRP;SA-202281408-DVRP;0.0029;180;105;75;30;45;0.4167;45;1.4;0.5833;0.002;Apple;Device Repair;STKEVON
18/10/2022;iphone 8 64 GB;DVRP;SA-202281409-DVRP;0.0029;180;105;75;30;45;0.4167;45;1.4;0.5833;0.002;Apple;Device Repair;STKYOSEF
18/10/2022;LycaMobile 1 Month 2 GB;WIRLSVS;SA-202281410-WIRLSVS;0.0004;25;12;13;5;8;0.52;8;0.9323;0.4848;0.0003;LycaMobile;Wireless Service;STKANSON
18/10/2022;LycaMobile 1 Month Unlimited ;WIRLSVS;SA-202281411-WIRLSVS;0.001;61;56;5;2;3;0.0882;3;10.3383;0.9118;0.0001;LycaMobile;Wireless Service;STKEVON
18/10/2022;Software Download Service Fee;SFSV;SA-202281412-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;EY Cell;Software Service;STKEVON
18/10/2022;Software Download Service Fee;SFSV;SA-202281413-SFSV;0.0001;5;0;5;2;3;1;3;0;0;0.0001;EY Cell;Software Service;STKANSON
18/10/2022;iPad 1st Generation;RFBPHN;SA-202281414-RFBPHN;0.0013;80;10;70;28;42;0.875;42;0.1429;0.125;0.0019;Apple;Refurbished Phone or Device;STKEVON
18/10/2022;UnBlock TV Box;TVBX;SA-202281415-TVBX;0.0032;198;142;56;22;34;0.2828;34;2.5357;0.7172;0.0015;Unblock;TV Box;STKANSON
18/10/2022;iphohe 8 64GB;RFBPHN;SA-202281416-RFBPHN;0.0029;180;105;75;30;45;0.4167;45;1.4;0.5833;0.002;Apple;Refurbished Phone or Device;STKEVON
18/10/2022;LycaMobile 4 Month Unlimited Plan Prepaid;WIRLSVS;SA-202281417-WIRLSVS;0.0019;120;50;70;28;42;0.5833;42;0.7143;0.4167;0.0019;LycaMobile;Wireless Service;STKEVON
18/10/2022;LycaMobile 3 Month 6 GB Service Fee;WIRLSVS;SA-202281418-WIRLSVS;0.0014;88;74;14;6;9;0.1623;9;5.1625;0.8377;0.0004;LycaMobile;Wireless Service;STKEVON
18/10/2022;iPhone 11 pro Max Screen Refurbished;DVRP;SA-202281419-DVRP;0.0005;30;0;30;12;18;1;18;0;0;0.0008;EY Cell;Device Repair;STKEVON
18/10/2022; iPhone 11 Pro Max Phone Case;TXTA;SA-202281420-TXTA;0.0002;10;2;8;3;5;0.8;5;0.25;0.2;0.0002;Castify;Tech Accessories;STKANSON
18/10/2022;Sandisk Micro Storage Card 64 GB;TXTA;SA-202281421-TXTA;0.0003;20;11;9;4;5;0.45;5;1.2222;0.55;0.0002;Temu;Tech Accessories;STKEVON
18/10/2022;UltraMobile 3 Month Unlimited Plan;WIRLSVS;SA-202281422-WIRLSVS;0.0025;154;128;26;11;16;0.1711;16;4.8444;0.8289;0.0007;UltraMobile;Wireless Service;STKEVON
18/10/2022;LycaMobile 3 Month 6 GB;WIRLSVS;SA-202281423-WIRLSVS;0.0014;88;74;14;6;9;0.1634;9;5.1196;0.8366;0.0004;LycaMobile;Wireless Service;STKYOSEF
18/10/2022;LycaMobile 1 Month 3 GB;WIRLSVS;SA-202281424-WIRLSVS;0.0004;25;22;3;1;2;0.1352;2;6.3964;0.8648;0.0001;LycaMobile;Wireless Service;STKANSON
18/10/2022;File Transfer Service Fee;SFSV;SA-202281425-SFSV;0.0003;20;0;20;8;12;1;12;0;0;0.0005;EY Cell;Software Service;STKEVON
19/10/2022;LycaMobile 3 Month 2 GB;WIRLSVS;SA-202281426-WIRLSVS;0.001;63;48;15;6;9;0.2457;9;3.0698;0.7543;0.0004;LycaMobile;Wireless Service;STKYOSEF
19/10/2022;iphone11 Screen Repair;DVRP;SA-202281427-DVRP;0.0014;90;40;50;20;30;0.5556;30;0.8;0.4444;0.0013;Apple;Device Repair;STKANSON
19/10/2022;UltraMobile 1 Month 3 GB;WIRLSVS;SA-202281428-WIRLSVS;0.0004;25;20;5;2;3;0.186;3;4.3763;0.814;0.0001;UltraMobile;Wireless Service;STKEVON
19/10/2022;LycaMobile 1 Month 12 GB;WIRLSVS;SA-202281429-WIRLSVS;0.0006;35;19;16;6;10;0.4537;10;1.204;0.5463;0.0004;LycaMobile;Wireless Service;STKEVON
19/10/2022;iphone14 pro max Protective Glass;TXTA;SA-202281430-TXTA;0.0002;10;2;8;3;5;0.8;5;0.25;0.2;0.0002;Castify;Tech Accessories;STKANSON
19/10/2022;iPad Air 4 ;RFBPHN;SA-202281431-RFBPHN;0.0024;150;100;50;20;30;0.3333;30;2;0.6667;0.0013;Apple;Refurbished Phone or Device;STKEVON
19/10/2022;LycaMobile 1 Month 6 GB;WIRLSVS;SA-202281432-WIRLSVS;0.0005;31;27;4;2;3;0.1445;3;5.9196;0.8555;0.0001;LycaMobile;Wireless Service;STKYOSEF
19/10/2022;iphone13 128 GB;NWPHN;SA-202281433-NWPHN;0.0136;850;733;117;47;70;0.1376;70;6.265;0.8624;0.0031;Apple;Brand New Phone;STKANSON
19/10/2022;Phone Charger;TXTA;SA-202281434-TXTA;0.0002;10;6;4;2;2;0.4;2;1.5;0.6;0.0001;Temu;Tech Accessories;STKYOSEF
19/10/2022;iPhone 13 protective Glass;TXTA;SA-202281435-TXTA;0.0002;10;2;8;3;5;0.8;5;0.25;0.2;0.0002;Temu;Tech Accessories;STKEVON
19/10/2022; UltraMobile 6 Month 250 MB;WIRLSVS;SA-202281436-WIRLSVS;0.0013;79;67;12;5;7;0.157;7;5.371;0.843;0.0003;UltraMobile;Wireless Service;STKEVON
19/10/2022; UltraMobile 3 Month 2 GB;WIRLSVS;SA-202281437-WIRLSVS;0.0009;56;47;9;4;5;0.1576;5;5.3456;0.8424;0.0002;UltraMobile;Wireless Service;STKYOSEF
19/10/2022;WeChat Software Service Fee;SFSV;SA-202281438-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;EY Cell;Software Service;STKANSON
19/10/2022;H20  3 Month Phone Bill Service Fee  12 GB;WIRLSVS;SA-202281439-WIRLSVS;0.0015;96;86;10;4;6;0.1;6;9;0.9;0.0003;H20;Wireless Service;STKANSON
19/10/2022;Software Download Service Fee;SFSV;SA-202281440-SFSV;0.0001;5;0;5;2;3;1;3;0;0;0.0001;EY Cell;Software Service;STKEVON
19/10/2022;LycaMobile 4 Month Unlimited Prepaid;WIRLSVS;SA-202281441-WIRLSVS;0.0019;120;67;53;21;32;0.4457;32;1.2438;0.5543;0.0014;LycaMobile;Wireless Service;STKYOSEF
19/10/2022;File Transfer Service Fee;SFSV;SA-202281442-SFSV;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;EY Cell;Software Service;STKEVON
19/10/2022;iphone SE II 64 GB;RFBPHN;SA-202281443-RFBPHN;0.0035;220;122;98;39;59;0.4455;59;1.2449;0.5545;0.0026;Apple;Refurbished Phone or Device;STKEVON
19/10/2022;H20 1 Month Paygo;WIRLSVS;SA-202281444-WIRLSVS;0.0003;17;6;11;4;6;0.6235;6;0.6038;0.3765;0.0003;H20;Wireless Service;STKYOSEF
19/10/2022;iphone7 Batter Replacement;DVRP;SA-202281445-DVRP;0.0006;35;10;25;10;15;0.7143;15;0.4;0.2857;0.0007;InCell ;Device Repair;STKEVON
19/10/2022;iphone11 Phone Screen Repair;DVRP;SA-202281446-DVRP;0.0014;90;40;50;20;30;0.5556;30;0.8;0.4444;0.0013;InCell ;Device Repair;STKANSON
19/10/2022;Phone Charger;TXTA;SA-202281447-TXTA;0.0001;5;2;3;1;2;0.6;2;0.6667;0.4;0.0001;Castify;Tech Accessories;STKYOSEF
20/10/2022;LycaMobile  1  Month 3 GB;WIRLSVS;SA-202281448-WIRLSVS;0.0004;25;22;3;1;2;0.1068;2;8.3633;0.8932;0.0001;LycaMobile;Wireless Service;STKEVON
20/10/2022;File Transfer Service Fee;SFSV;SA-202281449-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;EY Cell;Software Service;STKYOSEF
20/10/2022;T Mobile 2 Month Unlimited ;WIRLSVS;SA-202281450-WIRLSVS;0.0014;90;16;74;29;44;0.8181;44;0.2223;0.1819;0.002;TMobile;Wireless Service;STKANSON
20/10/2022;T Mobile 2 Month Unlimited ;WIRLSVS;SA-202281451-WIRLSVS;0.0014;90;16;74;29;44;0.8181;44;0.2223;0.1819;0.002;TMobile;Wireless Service;STKYOSEF
20/10/2022;14 Pro Protective Glass;TXTA;SA-202281452-TXTA;0.0001;6;2;4;2;2;0.6667;2;0.5;0.3333;0.0001;Castify;Tech Accessories;STKEVON
20/10/2022;LycaMobile 1 Month Unlimited;WIRLSVS;SA-202281453-WIRLSVS;0.0008;51;46;5;2;3;0.0892;3;10.2088;0.9108;0.0001;LycaMobile;Wireless Service;STKYOSEF
20/10/2022;Type C Charger and Cable;TXTA;SA-202281454-TXTA;0.0006;40;20;20;8;12;0.5;12;1;0.5;0.0005;Castify;Tech Accessories;STKANSON
20/10/2022;UltraMobile Flex 4 Month ;WIRLSVS;SA-202281455-WIRLSVS;0.0009;55;46;9;4;5;0.1591;5;5.2857;0.8409;0.0002;UltraMobile;Wireless Service;STKANSON
20/10/2022;Tmobile   1 month    3 GB;WIRLSVS;SA-202281456-WIRLSVS;0.0003;17;4;13;5;8;0.7782;8;0.285;0.2218;0.0004;TMobile;Wireless Service;STKEVON
20/10/2022;Tmobile   1 month    6 GB;WIRLSVS;SA-202281457-WIRLSVS;0.0004;24;9;15;6;9;0.6138;9;0.6293;0.3863;0.0004;TMobile;Wireless Service;STKYOSEF
20/10/2022;Tmobile   1 month    1 GB ;WIRLSVS;SA-202281458-WIRLSVS;0.0002;12;4;8;3;5;0.6858;5;0.4581;0.3142;0.0002;TMobile;Wireless Service;STKEVON
20/10/2022;12 Pro Max  phone case protective glass;TXTA;SA-202281459-TXTA;0.0005;30;10;20;8;12;0.6667;12;0.5;0.3333;0.0005;Temu;Tech Accessories;STKEVON
20/10/2022;Gmail Registration Service Fee;SFSV;SA-202281460-SFSV;0.0003;20;0;20;8;12;1;12;0;0;0.0005;EY Cell;Software Service;STKYOSEF
20/10/2022;iphone 12 128GB ;NWPHN;SA-202281461-NWPHN;0.0115;720;684;36;14;22;0.05;22;19;0.95;0.001;Apple;Brand New Phone;STKEVON
20/10/2022;Phone Case;TXTA;SA-202281462-TXTA;0.0002;10;2;8;3;5;0.8;5;0.25;0.2;0.0002;Temu;Tech Accessories;STKANSON
20/10/2022;13 Pro Max;TXTA;SA-202281463-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Castify;Tech Accessories;STKEVON
20/10/2022;LycaMobile 3 Month 15 GB;WIRLSVS;SA-202281464-WIRLSVS;0.0019;117;100;17;7;10;0.1421;10;6.0397;0.8579;0.0004;LycaMobile;Wireless Service;STKYOSEF
20/10/2022;12 Pro Max Protective Glass;TXTA;SA-202281465-TXTA;0.0002;10;2;8;3;5;0.8;5;0.25;0.2;0.0002;Castify;Tech Accessories;STKANSON
20/10/2022;File Transfer Service Fee;SFSV;SA-202281466-SFSV;0.0005;30;0;30;12;18;1;18;0;0;0.0008;EY Cell;Software Service;STKANSON
20/10/2022;Charging Cable and Car Charger;TXTA;SA-202281467-TXTA;0.0004;25;9;16;6;10;0.64;10;0.5625;0.36;0.0004;Temu;Tech Accessories;STKANSON
20/10/2022;iPhone 11 Pro Max Screen Refurbished;DVRP;SA-202281468-DVRP;0.001;60;0;60;24;36;1;36;0;0;0.0016;EY Cell;Device Repair;STKEVON
21/10/2022;iPhone 11 Screen Refurbished;DVRP;SA-202281469-DVRP;0.0006;40;;40;16;24;1;24;0;0;0.0011;InCell ;Device Repair;STKYOSEF
21/10/2022;iPad Software Service Fee;SFSV;SA-202281470-SFSV;0.0001;5;0;5;2;3;1;3;0;0;0.0001;EY Cell;Software Service;STKEVON
21/10/2022;iphone 8 Plus 256 GB;RFBPHN;SA-202281471-RFBPHN;0.0048;300;103;197;79;118;0.6567;118;0.5228;0.3433;0.0052;Apple;Refurbished Phone or Device;STKYOSEF
21/10/2022;File Transfer Service Fee;SFSV;SA-202281472-SFSV;0.0003;20;0;20;8;12;1;12;0;0;0.0005;EY Cell;Software Service;STKANSON
21/10/2022;14 Pro Protective Glass;TXTA;SA-202281473-TXTA;0.0002;15;4;11;4;7;0.7333;7;0.3636;0.2667;0.0003;Castify;Tech Accessories;STKEVON
21/10/2022;UltraMobile 3 Month 2 GB;WIRLSVS;SA-202281474-WIRLSVS;0.0009;55;47;8;3;5;0.1423;5;6.0288;0.8577;0.0002;UltraMobile;Wireless Service;STKYOSEF
21/10/2022;iPhone 11 Phone Case;TXTA;SA-202281475-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Castify;Tech Accessories;STKYOSEF
21/10/2022;UltraMobile 6 Month 250 MB;WIRLSVS;SA-202281476-WIRLSVS;0.0013;79;67;12;5;7;0.157;7;5.371;0.843;0.0003;UltraMobile;Wireless Service;STKANSON
21/10/2022;Apple Charging Cable;TXTA;SA-202281477-TXTA;0.0002;14;7;7;3;4;0.5;4;1;0.5;0.0002;Apple;Tech Accessories;STKANSON
21/10/2022;13 Pro max 256GB ;NWPHN;SA-202281478-NWPHN;0.0175;1100;900;200;80;120;0.1818;120;4.5;0.8182;0.0053;Apple;Brand New Phone;STKEVON
21/10/2022;Software Download Service;SFSV;SA-202281479-SFSV;0.0001;5;0;5;2;3;1;3;0;0;0.0001;EY Cell;Software Service;STKYOSEF
21/10/2022;LycaMobile 4 Month Unlimited Plan Prepaid;WIRLSVS;SA-202281480-WIRLSVS;0.0022;140;70;70;28;42;0.5;42;1;0.5;0.0019;LycaMobile;Wireless Service;STKEVON
21/10/2022;LycaMobile 1 Month 6GB ;WIRLSVS;SA-202281481-WIRLSVS;0.0005;31;28;3;1;2;0.1;2;9;0.9;0.0001;LycaMobile;Wireless Service;STKEVON
21/10/2022;LycaMobile 1 Month 6GB ;WIRLSVS;SA-202281482-WIRLSVS;0.0005;31;28;3;1;2;0.1;2;9;0.9;0.0001;LycaMobile;Wireless Service;STKYOSEF
21/10/2022;T Mobile 2 Month 1 GB;WIRLSVS;SA-202281483-WIRLSVS;0.0004;25;7;18;7;11;0.7236;11;0.382;0.2764;0.0005;TMobile;Wireless Service;STKEVON
21/10/2022;iPhone 13 Phone Case and protective Glass;TXTA;SA-202281484-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Castify;Tech Accessories;STKANSON
21/10/2022;WeChat Registration Service Fee;SFSV;SA-202281485-SFSV;0.0002;15;0;15;6;9;1;9;0;0;0.0004;EY Cell;Software Service;STKYOSEF
22/10/2022;LycaMobile 1 Month 2 GB;WIRLSVS;SA-202281486-WIRLSVS;0.0003;21;19;2;1;1;0.1133;1;7.8235;0.8867;0.0001;LycaMobile;Wireless Service;STKYOSEF
22/10/2022;LycaMobile 3 Month 6 GB;WIRLSVS;SA-202281487-WIRLSVS;0.0014;88;73;15;6;9;0.1753;9;4.7032;0.8247;0.0004;LycaMobile;Wireless Service;STKANSON
22/10/2022;14 Pro Phone Case;TXTA;SA-202281488-TXTA;0.0001;5;3;2;1;1;0.4;1;1.5;0.6;0.0001;Castify;Tech Accessories;STKANSON
22/10/2022;iPhone Motherboard Repair;DVRP;SA-202281489-DVRP;0.0008;50;20;30;12;18;0.6;18;0.6667;0.4;0.0008;EY Cell;Device Repair;STKEVON
22/10/2022;iPhone 7 Battery Replacement;DVRP;SA-202281490-DVRP;0.0006;40;20;20;8;12;0.5;12;1;0.5;0.0005;InCell ;Device Repair;STKYOSEF
22/10/2022;LycaMobile 4 Month 3 GB;WIRLSVS;SA-202281491-WIRLSVS;0.0016;100;75;25;10;15;0.246;15;3.065;0.754;0.0007;LycaMobile;Wireless Service;STKEVON
22/10/2022;iphone 11 128 GB;NWPHN;SA-202281492-NWPHN;0.0072;450;355;95;38;57;0.2111;57;3.7368;0.7889;0.0025;Apple;Brand New Phone;STKEVON
22/10/2022;LycaMobile 1 Month 15 GB;WIRLSVS;SA-202281493-WIRLSVS;0.0006;40;21;19;7;11;0.4638;11;1.1563;0.5363;0.0005;LycaMobile;Wireless Service;STKYOSEF
22/10/2022;iphone 13 Pro Max Phone Case;TXTA;SA-202281494-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Castify;Tech Accessories;STKEVON
22/10/2022;UltraMobile 3 Month 250 MB;WIRLSVS;SA-202281495-WIRLSVS;0.0007;46;39;7;3;4;0.1554;4;5.4336;0.8446;0.0002;UltraMobile;Wireless Service;STKANSON
22/10/2022;LycaMobile 3 Month 12 GB;WIRLSVS;SA-202281496-WIRLSVS;0.0018;115;100;15;6;9;0.1271;9;6.8659;0.8729;0.0004;LycaMobile;Wireless Service;STKEVON
22/10/2022;H20 2 Month 12 GB;WIRLSVS;SA-202281497-WIRLSVS;0.0013;84;75;9;4;5;0.1048;5;8.5455;0.8952;0.0002;H20;Wireless Service;STKYOSEF
22/10/2022;Software Download Service Fee;SFSV;SA-202281498-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;EY Cell;Software Service;STKEVON
22/10/2022;LycaMobile 3 Month 2 GB;WIRLSVS;SA-202281499-WIRLSVS;0.0009;55;51;4;2;2;0.0727;2;12.75;0.9273;0.0001;LycaMobile;Wireless Service;STKYOSEF
22/10/2022;iphone 7 Protective Glass;TXTA;SA-202281500-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Castify;Tech Accessories;STKEVON
22/10/2022;14 Pro Phone Case;TXTA;SA-202281501-TXTA;0.0002;15;3;12;5;7;0.8;7;0.25;0.2;0.0003;Temu;Tech Accessories;STKANSON
22/10/2022; Software Download Service Fee;SFSV;SA-202281502-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;EY Cell;Software Service;STKEVON
22/10/2022;T Mobile  2 month 1 GB;WIRLSVS;SA-202281503-WIRLSVS;0.0006;35;10;25;10;15;0.7089;15;0.4107;0.2911;0.0007;TMobile;Wireless Service;STKYOSEF
22/10/2022;13 Pro Max Back Screen Repair;DVRP;SA-202281504-DVRP;0.0013;80;20;60;24;36;0.75;36;0.3333;0.25;0.0016;InCell ;Device Repair;STKEVON
22/10/2022;iPhone 13 Phone Case and protective Glass;TXTA;SA-202281505-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Temu;Tech Accessories;STKYOSEF
23/10/2022;iphonex Battery Replacement;DVRP;SA-202281506-DVRP;0.0007;45;17;28;11;17;0.6222;17;0.6071;0.3778;0.0007;InCell ;Device Repair;STKYOSEF
23/10/2022;iPhone 7 Battery Replacement;DVRP;SA-202281507-DVRP;0.0006;35;15;20;8;12;0.5714;12;0.75;0.4286;0.0005;InCell ;Device Repair;STKEVON
23/10/2022;iPhone X Back Screen Repair;DVRP;SA-202281508-DVRP;0.0011;70;15;55;22;33;0.7857;33;0.2727;0.2143;0.0015;InCell ;Device Repair;STKEVON
23/10/2022;iphone SE 2 64GB;RFBPHN;SA-202281509-RFBPHN;0.0032;200;124;76;30;46;0.38;46;1.6316;0.62;0.002;Apple;Refurbished Phone or Device;STKANSON
23/10/2022;iphone 14 Pro max 256GB;NWPHN;SA-202281510-NWPHN;0.0303;1900;1775;125;50;75;0.0658;75;14.2;0.9342;0.0033;Apple;Brand New Phone;STKANSON
23/10/2022;iphone 11 Screen Repair;DVRP;SA-202281511-DVRP;0.001;60;40;20;8;12;0.3333;12;2;0.6667;0.0005;InCell ;Device Repair;STKEVON
23/10/2022;Bluetooth Earbud Black;TXTA;SA-202281512-TXTA;0.0006;40;15;25;10;15;0.625;15;0.6;0.375;0.0007;Castify;Tech Accessories;STKANSON
23/10/2022;iPhone XR Back Screen Repair;DVRP;SA-202281513-DVRP;0.0011;70;15;55;22;33;0.7857;33;0.2727;0.2143;0.0015;InCell ;Device Repair;STKEVON
23/10/2022;iphone11 Battery Replacement;DVRP;SA-202281514-DVRP;0.0008;50;15;35;14;21;0.7;21;0.4286;0.3;0.0009;InCell ;Device Repair;STKEVON
